cd_secao;cd_divisao;ds_divisao;cd_grupo;ds_grupo;cd_classe;ds_classe;cd_subclasse;ds_subclasse;insert_tb
C;14;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;141;Confecção de artigos do vestuário e acessórios;14126;Confecção de peças do vestuário, exceto roupas íntimas;1412601;Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida;('C','14','CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS','141','Confecção de artigos do vestuário e acessórios','14126','Confecção de peças do vestuário, exceto roupas íntimas','1412601','Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida')
C;14;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;141;Confecção de artigos do vestuário e acessórios;14126;Confecção de peças do vestuário, exceto roupas íntimas;1412602;Confecção, sob medida, de peças do vestuário, exceto roupas íntimas;('C','14','CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS','141','Confecção de artigos do vestuário e acessórios','14126','Confecção de peças do vestuário, exceto roupas íntimas','1412602','Confecção, sob medida, de peças do vestuário, exceto roupas íntimas')
C;14;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;141;Confecção de artigos do vestuário e acessórios;14126;Confecção de peças do vestuário, exceto roupas íntimas;1412603;Facção de peças do vestuário, exceto roupas íntimas;('C','14','CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS','141','Confecção de artigos do vestuário e acessórios','14126','Confecção de peças do vestuário, exceto roupas íntimas','1412603','Facção de peças do vestuário, exceto roupas íntimas')
C;14;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;141;Confecção de artigos do vestuário e acessórios;14134;Confecção de roupas profissionais;1413401;Confecção de roupas profissionais, exceto sob medida;('C','14','CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS','141','Confecção de artigos do vestuário e acessórios','14134','Confecção de roupas profissionais','1413401','Confecção de roupas profissionais, exceto sob medida')
C;14;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;141;Confecção de artigos do vestuário e acessórios;14134;Confecção de roupas profissionais;1413402;Confecção, sob medida, de roupas profissionais;('C','14','CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS','141','Confecção de artigos do vestuário e acessórios','14134','Confecção de roupas profissionais','1413402','Confecção, sob medida, de roupas profissionais')
C;14;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;141;Confecção de artigos do vestuário e acessórios;14134;Confecção de roupas profissionais;1413403;Facção de roupas profissionais;('C','14','CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS','141','Confecção de artigos do vestuário e acessórios','14134','Confecção de roupas profissionais','1413403','Facção de roupas profissionais')
C;14;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;141;Confecção de artigos do vestuário e acessórios;14142;Fabricação de acessórios do vestuário, exceto para segurança e proteção;1414200;Fabricação de acessórios do vestuário, exceto para segurança e proteção;('C','14','CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS','141','Confecção de artigos do vestuário e acessórios','14142','Fabricação de acessórios do vestuário, exceto para segurança e proteção','1414200','Fabricação de acessórios do vestuário, exceto para segurança e proteção')
C;14;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;142;Fabricação de artigos de malharia e tricotagem;14215;Fabricação de meias;1421500;Fabricação de meias;('C','14','CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS','142','Fabricação de artigos de malharia e tricotagem','14215','Fabricação de meias','1421500','Fabricação de meias')
C;14;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;142;Fabricação de artigos de malharia e tricotagem;14223;Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias;1422300;Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias;('C','14','CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS','142','Fabricação de artigos de malharia e tricotagem','14223','Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias','1422300','Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias')
C;15;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;151;Curtimento e outras preparações de couro;15106;Curtimento e outras preparações de couro;1510600;Curtimento e outras preparações de couro;('C','15','PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS','151','Curtimento e outras preparações de couro','15106','Curtimento e outras preparações de couro','1510600','Curtimento e outras preparações de couro')
C;15;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;152;Fabricação de artigos para viagem e de artefatos diversos de couro;15211;Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material;1521100;Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material;('C','15','PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS','152','Fabricação de artigos para viagem e de artefatos diversos de couro','15211','Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material','1521100','Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material')
C;15;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;152;Fabricação de artigos para viagem e de artefatos diversos de couro;15297;Fabricação de artefatos de couro não especificados anteriormente;1529700;Fabricação de artefatos de couro não especificados anteriormente;('C','15','PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS','152','Fabricação de artigos para viagem e de artefatos diversos de couro','15297','Fabricação de artefatos de couro não especificados anteriormente','1529700','Fabricação de artefatos de couro não especificados anteriormente')
C;15;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;153;Fabricação de calçados;15319;Fabricação de calçados de couro;1531901;Fabricação de calçados de couro;('C','15','PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS','153','Fabricação de calçados','15319','Fabricação de calçados de couro','1531901','Fabricação de calçados de couro')
C;15;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;153;Fabricação de calçados;15319;Fabricação de calçados de couro;1531902;Acabamento de calçados de couro sob contrato;('C','15','PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS','153','Fabricação de calçados','15319','Fabricação de calçados de couro','1531902','Acabamento de calçados de couro sob contrato')
C;15;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;153;Fabricação de calçados;15327;Fabricação de tênis de qualquer material;1532700;Fabricação de tênis de qualquer material;('C','15','PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS','153','Fabricação de calçados','15327','Fabricação de tênis de qualquer material','1532700','Fabricação de tênis de qualquer material')
C;15;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;153;Fabricação de calçados;15335;Fabricação de calçados de material sintético;1533500;Fabricação de calçados de material sintético;('C','15','PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS','153','Fabricação de calçados','15335','Fabricação de calçados de material sintético','1533500','Fabricação de calçados de material sintético')
C;15;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;153;Fabricação de calçados;15394;Fabricação de calçados de materiais não especificados anteriormente;1539400;Fabricação de calçados de materiais não especificados anteriormente;('C','15','PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS','153','Fabricação de calçados','15394','Fabricação de calçados de materiais não especificados anteriormente','1539400','Fabricação de calçados de materiais não especificados anteriormente')
C;15;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;154;Fabricação de partes para calçados, de qualquer material;15408;Fabricação de partes para calçados, de qualquer material;1540800;Fabricação de partes para calçados, de qualquer material;('C','15','PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS','154','Fabricação de partes para calçados, de qualquer material','15408','Fabricação de partes para calçados, de qualquer material','1540800','Fabricação de partes para calçados, de qualquer material')
C;16;FABRICAÇÃO DE PRODUTOS DE MADEIRA;161;Desdobramento de madeira;16102;Desdobramento de madeira;1610203;Serrarias com desdobramento de madeira em bruto;('C','16','FABRICAÇÃO DE PRODUTOS DE MADEIRA','161','Desdobramento de madeira','16102','Desdobramento de madeira','1610203','Serrarias com desdobramento de madeira em bruto')
C;16;FABRICAÇÃO DE PRODUTOS DE MADEIRA;161;Desdobramento de madeira;16102;Desdobramento de madeira;1610204;Serrarias sem desdobramento de madeira em bruto - Resseragem;('C','16','FABRICAÇÃO DE PRODUTOS DE MADEIRA','161','Desdobramento de madeira','16102','Desdobramento de madeira','1610204','Serrarias sem desdobramento de madeira em bruto - Resseragem')
C;16;FABRICAÇÃO DE PRODUTOS DE MADEIRA;161;Desdobramento de madeira;16102;Desdobramento de madeira;1610205;Serviço de tratamento de madeira realizado sob contrato;('C','16','FABRICAÇÃO DE PRODUTOS DE MADEIRA','161','Desdobramento de madeira','16102','Desdobramento de madeira','1610205','Serviço de tratamento de madeira realizado sob contrato')
C;16;FABRICAÇÃO DE PRODUTOS DE MADEIRA;162;Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis;16218;Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada;1621800;Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada;('C','16','FABRICAÇÃO DE PRODUTOS DE MADEIRA','162','Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis','16218','Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada','1621800','Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada')
C;16;FABRICAÇÃO DE PRODUTOS DE MADEIRA;162;Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis;16226;Fabricação de estruturas de madeira e de artigos de carpintaria para construção;1622601;Fabricação de casas de madeira pré-fabricadas;('C','16','FABRICAÇÃO DE PRODUTOS DE MADEIRA','162','Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis','16226','Fabricação de estruturas de madeira e de artigos de carpintaria para construção','1622601','Fabricação de casas de madeira pré-fabricadas')
C;16;FABRICAÇÃO DE PRODUTOS DE MADEIRA;162;Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis;16226;Fabricação de estruturas de madeira e de artigos de carpintaria para construção;1622602;Fabricação de esquadrias de madeira e de peças de madeira para instalações industriais e comerciais;('C','16','FABRICAÇÃO DE PRODUTOS DE MADEIRA','162','Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis','16226','Fabricação de estruturas de madeira e de artigos de carpintaria para construção','1622602','Fabricação de esquadrias de madeira e de peças de madeira para instalações industriais e comerciais')
C;16;FABRICAÇÃO DE PRODUTOS DE MADEIRA;162;Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis;16226;Fabricação de estruturas de madeira e de artigos de carpintaria para construção;1622699;Fabricação de outros artigos de carpintaria para construção;('C','16','FABRICAÇÃO DE PRODUTOS DE MADEIRA','162','Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis','16226','Fabricação de estruturas de madeira e de artigos de carpintaria para construção','1622699','Fabricação de outros artigos de carpintaria para construção')
C;16;FABRICAÇÃO DE PRODUTOS DE MADEIRA;162;Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis;16234;Fabricação de artefatos de tanoaria e de embalagens de madeira;1623400;Fabricação de artefatos de tanoaria e de embalagens de madeira;('C','16','FABRICAÇÃO DE PRODUTOS DE MADEIRA','162','Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis','16234','Fabricação de artefatos de tanoaria e de embalagens de madeira','1623400','Fabricação de artefatos de tanoaria e de embalagens de madeira')
C;16;FABRICAÇÃO DE PRODUTOS DE MADEIRA;162;Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis;16293;Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto móveis;1629301;Fabricação de artefatos diversos de madeira, exceto móveis;('C','16','FABRICAÇÃO DE PRODUTOS DE MADEIRA','162','Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis','16293','Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto móveis','1629301','Fabricação de artefatos diversos de madeira, exceto móveis')
C;16;FABRICAÇÃO DE PRODUTOS DE MADEIRA;162;Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis;16293;Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto móveis;1629302;Fabricação de artefatos diversos de cortiça, bambu, palha, vime e outros materiais trançados, exceto móveis;('C','16','FABRICAÇÃO DE PRODUTOS DE MADEIRA','162','Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis','16293','Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto móveis','1629302','Fabricação de artefatos diversos de cortiça, bambu, palha, vime e outros materiais trançados, exceto móveis')
C;17;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;171;Fabricação de celulose e outras pastas para a fabricação de papel;17109;Fabricação de celulose e outras pastas para a fabricação de papel;1710900;Fabricação de celulose e outras pastas para a fabricação de papel;('C','17','FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL','171','Fabricação de celulose e outras pastas para a fabricação de papel','17109','Fabricação de celulose e outras pastas para a fabricação de papel','1710900','Fabricação de celulose e outras pastas para a fabricação de papel')
C;17;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;172;Fabricação de papel, cartolina e papel-cartão;17214;Fabricação de papel;1721400;Fabricação de papel;('C','17','FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL','172','Fabricação de papel, cartolina e papel-cartão','17214','Fabricação de papel','1721400','Fabricação de papel')
